arxiv_id,title,abstract,published_date,updated_date,primary_category,categories,authors,doi,journal_reference,pdf_link
2507.11486v1,Exploring the robustness of TractOracle methods in RL-based tractography,"Tractography algorithms leverage diffusion MRI to reconstruct the fibrous
architecture of the brain's white matter. Among machine learning approaches,
reinforcement learning (RL) has emerged as a promising framework for
tractography, outperforming traditional methods in several key aspects.
TractOracle-RL, a recent RL-based approach, reduces false positives by
incorporating anatomical priors into the training process via a reward-based
mechanism. In this paper, we investigate four extensions of ...",2025-07-15,2025-07-15,cs.LG,"cs.LG,I.2.1",Jeremi Levesque; Antoine Théberge; Maxime Descoteaux; Pierre-Marc Jodoin,,,http://arxiv.org/pdf/2507.11486v1
2507.11401v1,"Stochastic Entanglement Configuration for Constructive Entanglement
  Topologies in Quantum Machine Learning with Application to Cardiac MRI","Efficient entanglement strategies are essential for advancing variational
quantum circuits (VQCs) for quantum machine learning (QML). However, most
current approaches use fixed entanglement topologies that are not adaptive to
task requirements, limiting potential gains over classical models. We introduce
a novel stochastic entanglement configuration method that systematically
generates diverse entanglement topologies to identify a subspace of
constructive entanglement configurations, defined as ...",2025-07-15,2025-07-15,quant-ph,"quant-ph,cs.CV,cs.ET,cs.LG",Mehri Mehrnia; Mohammed S. M. Elbaz,,,http://arxiv.org/pdf/2507.11401v1
2507.11400v1,"The model is the message: Lightweight convolutional autoencoders applied
  to noisy imaging data for planetary science and astrobiology","The application of convolutional autoencoder deep learning to imaging data
for planetary science and astrobiological use is briefly reviewed and explored
with a focus on the need to understand algorithmic rationale, process, and
results when machine learning is utilized. Successful autoencoders train to
build a model that captures the features of data in a dimensionally reduced
form (the latent representation) that can then be used to recreate the original
input. One application is the reconstru...",2025-07-15,2025-07-15,astro-ph.EP,"astro-ph.EP,astro-ph.IM,cs.LG",Caleb Scharf,,,http://arxiv.org/pdf/2507.11400v1
2507.11387v1,"From Kinetic Theory to AI: a Rediscovery of High-Dimensional Divergences
  and Their Properties","Selecting an appropriate divergence measure is a critical aspect of machine
learning, as it directly impacts model performance. Among the most widely used,
we find the Kullback-Leibler (KL) divergence, originally introduced in kinetic
theory as a measure of relative entropy between probability distributions. Just
as in machine learning, the ability to quantify the proximity of probability
distributions plays a central role in kinetic theory. In this paper, we present
a comparative review of dive...",2025-07-15,2025-07-15,math-ph,"math-ph,cs.AI,cs.LG,cs.MA,math.MP,35B40, 35L60, 35K55, 35Q70, 35Q91, 35Q92",Gennaro Auricchio; Giovanni Brigati; Paolo Giudici; Giuseppe Toscani,,,http://arxiv.org/pdf/2507.11387v1
2507.11366v1,"A Parallelizable Approach for Characterizing NE in Zero-Sum Games After
  a Linear Number of Iterations of Gradient Descent","We study online optimization methods for zero-sum games, a fundamental
problem in adversarial learning in machine learning, economics, and many other
domains. Traditional methods approximate Nash equilibria (NE) using either
regret-based methods (time-average convergence) or contraction-map-based
methods (last-iterate convergence). We propose a new method based on
Hamiltonian dynamics in physics and prove that it can characterize the set of
NE in a finite (linear) number of iterations of alterna...",2025-07-15,2025-07-15,cs.GT,"cs.GT,cs.LG,90C47, 91A05, 91A26, 68Q32",Taemin Kim; James P. Bailey,,,http://arxiv.org/pdf/2507.11366v1
2507.11192v2,"Recent Advances in Simulation-based Inference for Gravitational Wave
  Data Analysis","The detection of gravitational waves by the LIGO-Virgo-KAGRA collaboration
has ushered in a new era of observational astronomy, emphasizing the need for
rapid and detailed parameter estimation and population-level analyses.
Traditional Bayesian inference methods, particularly Markov chain Monte Carlo,
face significant computational challenges when dealing with the
high-dimensional parameter spaces and complex noise characteristics inherent in
gravitational wave data. This review examines the eme...",2025-07-15,2025-07-17,gr-qc,"gr-qc,astro-ph.HE,astro-ph.IM,cs.LG,stat.ML",Bo Liang; He Wang,10.61977/ati2025020,"Astronomical Techniques and Instruments, Vol. 2, No. 6, November
  2025",http://arxiv.org/pdf/2507.11192v2
2507.11191v1,"Data-Driven Differential Evolution in Tire Industry Extrusion:
  Leveraging Surrogate Models","The optimization of industrial processes remains a critical challenge,
particularly when no mathematical formulation of objective functions or
constraints is available. This study addresses this issue by proposing a
surrogate-based, data-driven methodology for optimizing complex real-world
manufacturing systems using only historical process data. Machine learning
models are employed to approximate system behavior and construct surrogate
models, which are integrated into a tailored metaheuristic ...",2025-07-15,2025-07-15,cs.CE,"cs.CE,cs.LG,J.6; I.2; H.4",Eider Garate-Perez; Kerman López de Calle-Etxabe; Susana Ferreiro,,,http://arxiv.org/pdf/2507.11191v1
2507.11185v1,"An Explainable AI-Enhanced Machine Learning Approach for Cardiovascular
  Disease Detection and Risk Assessment","Heart disease remains a major global health concern, particularly in regions
with limited access to medical resources and diagnostic facilities. Traditional
diagnostic methods often fail to accurately identify and manage heart disease
risks, leading to adverse outcomes. Machine learning has the potential to
significantly enhance the accuracy, efficiency, and speed of heart disease
diagnosis. In this study, we proposed a comprehensive framework that combines
classification models for heart diseas...",2025-07-15,2025-07-15,cs.LG,"cs.LG,cs.AI",Md. Emon Akter Sourov; Md. Sabbir Hossen; Pabon Shaha; Mohammad Minoar Hossain; Md Sadiq Iqbal,,,http://arxiv.org/pdf/2507.11185v1
2507.11183v1,"Quantized Rank Reduction: A Communications-Efficient Federated Learning
  Scheme for Network-Critical Applications","Federated learning is a machine learning approach that enables multiple
devices (i.e., agents) to train a shared model cooperatively without exchanging
raw data. This technique keeps data localized on user devices, ensuring privacy
and security, while each agent trains the model on their own data and only
shares model updates. The communication overhead is a significant challenge due
to the frequent exchange of model updates between the agents and the central
server. In this paper, we propose a ...",2025-07-15,2025-07-15,cs.LG,cs.LG,Dimitrios Kritsiolis; Constantine Kotropoulos,,,http://arxiv.org/pdf/2507.11183v1
2507.11168v1,Improving Wi-Fi Network Performance Prediction with Deep Learning Models,"The increasing need for robustness, reliability, and determinism in wireless
networks for industrial and mission-critical applications is the driver for the
growth of new innovative methods. The study presented in this work makes use of
machine learning techniques to predict channel quality in a Wi-Fi network in
terms of the frame delivery ratio. Predictions can be used proactively to
adjust communication parameters at runtime and optimize network operations for
industrial applications. Methods ...",2025-07-15,2025-07-15,cs.NI,"cs.NI,cs.AI,cs.LG,eess.SP",Gabriele Formis; Amanda Ericson; Stefan Forsstrom; Kyi Thar; Gianluca Cena; Stefano Scanzio,,"IEEE 30th International Conference on Emerging Technologies and
  Factory Automation (ETFA 2025)",http://arxiv.org/pdf/2507.11168v1
2507.11063v1,A Distance Metric for Mixed Integer Programming Instances,"Mixed-integer linear programming (MILP) is a powerful tool for addressing a
wide range of real-world problems, but it lacks a clear structure for comparing
instances. A reliable similarity metric could establish meaningful
relationships between instances, enabling more effective evaluation of instance
set heterogeneity and providing better guidance to solvers, particularly when
machine learning is involved. Existing similarity metrics often lack precision
in identifying instance classes or rely ...",2025-07-15,2025-07-15,cs.LG,"cs.LG,math.OC",Gwen Maudet; Grégoire Danoy,,,http://arxiv.org/pdf/2507.11063v1
2507.11012v1,"Leveraging Advanced Machine Learning to Predict Turbulence Dynamics from
  Temperature Observations at an Experimental Prescribed Fire","This study explores the potential for predicting turbulent kinetic energy
(TKE) from more readily acquired temperature data using temperature profiles
and turbulence data collected concurrently at 10 Hz during a small experimental
prescribed burn in the New Jersey Pine Barrens. Machine learning models,
including Deep Neural Networks, Random Forest Regressor, Gradient Boosting, and
Gaussian Process Regressor, were employed to assess the potential to predict
TKE from temperature perturbations and ...",2025-07-15,2025-07-15,cs.LG,cs.LG,Dipak Dulal; Joseph J. Charney; Michael R. Gallagher; Pitambar Acharya; Carmeliza Navasca; Nicholas S. Skowronski,,,http://arxiv.org/pdf/2507.11012v1
2507.10983v1,"Physics-Informed Neural Networks For Semiconductor Film Deposition: A
  Review","Semiconductor manufacturing relies heavily on film deposition processes, such
as Chemical Vapor Deposition and Physical Vapor Deposition. These complex
processes require precise control to achieve film uniformity, proper adhesion,
and desired functionality. Recent advancements in Physics-Informed Neural
Networks (PINNs), an innovative machine learning (ML) approach, have shown
significant promise in addressing challenges related to process control,
quality assurance, and predictive modeling with...",2025-07-15,2025-07-15,cs.LG,cs.LG,Tao Han; Zahra Taheri; Hyunwoong Ko,,,http://arxiv.org/pdf/2507.10983v1
2507.11574v1,"Distribution-Free Uncertainty-Aware Virtual Sensing via Conformalized
  Neural Operators","Robust uncertainty quantification (UQ) remains a critical barrier to the safe
deployment of deep learning in real-time virtual sensing, particularly in
high-stakes domains where sparse, noisy, or non-collocated sensor data are the
norm. We introduce the Conformalized Monte Carlo Operator (CMCO), a framework
that transforms neural operator-based virtual sensing with calibrated,
distribution-free prediction intervals. By unifying Monte Carlo dropout with
split conformal prediction in a single Deep...",2025-07-15,2025-07-15,cs.LG,"cs.LG,cs.AI,stat.ML",Kazuma Kobayashi; Shailesh Garg; Farid Ahmed; Souvik Chakraborty; Syed Bahauddin Alam,,,http://arxiv.org/pdf/2507.11574v1
2507.10934v1,"Towards Practical Benchmarking of Data Cleaning Techniques: On
  Generating Authentic Errors via Large Language Models","Data quality remains an important challenge in data-driven systems, as errors
in tabular data can severely compromise downstream analytics and machine
learning performance. Although numerous error detection algorithms have been
proposed, the lack of diverse, real-world error datasets limits comprehensive
evaluation. Manual error annotation is both time-consuming and inconsistent,
motivating the exploration of synthetic error generation as an alternative. In
this work, we introduce TableEG, a fra...",2025-07-15,2025-07-15,cs.DB,"cs.DB,cs.LG",Xinyuan Liu; Jiahui Chen; Bocheng Hu; Yu Sun; Xinyang Chen; Shaoxu Song,,,http://arxiv.org/pdf/2507.10934v1
2507.10904v1,Class-Proportional Coreset Selection for Difficulty-Separable Data,"High-quality training data is essential for building reliable and efficient
machine learning systems. One-shot coreset selection addresses this by pruning
the dataset while maintaining or even improving model performance, often
relying on training-dynamics-based data difficulty scores. However, most
existing methods implicitly assume class-wise homogeneity in data difficulty,
overlooking variation in data difficulty across different classes.
  In this work, we challenge this assumption by showin...",2025-07-15,2025-07-15,cs.LG,"cs.LG,cs.AI",Elisa Tsai; Haizhong Zheng; Atul Prakash,,,http://arxiv.org/pdf/2507.10904v1
2507.11570v1,"SurgeryLSTM: A Time-Aware Neural Model for Accurate and Explainable
  Length of Stay Prediction After Spine Surgery","Objective: To develop and evaluate machine learning (ML) models for
predicting length of stay (LOS) in elective spine surgery, with a focus on the
benefits of temporal modeling and model interpretability. Materials and
Methods: We compared traditional ML models (e.g., linear regression, random
forest, support vector machine (SVM), and XGBoost) with our developed model,
SurgeryLSTM, a masked bidirectional long short-term memory (BiLSTM) with an
attention, using structured perioperative electronic...",2025-07-15,2025-07-15,cs.LG,"cs.LG,cs.AI,eess.IV",Ha Na Cho; Sairam Sutari; Alexander Lopez; Hansen Bow; Kai Zheng,10.1093/jamiaopen/ooaf079,,http://arxiv.org/pdf/2507.11570v1
2507.10854v1,"PhreshPhish: A Real-World, High-Quality, Large-Scale Phishing Website
  Dataset and Benchmark","Phishing remains a pervasive and growing threat, inflicting heavy economic
and reputational damage. While machine learning has been effective in real-time
detection of phishing attacks, progress is hindered by lack of large,
high-quality datasets and benchmarks. In addition to poor-quality due to
challenges in data collection, existing datasets suffer from leakage and
unrealistic base rates, leading to overly optimistic performance results. In
this paper, we introduce PhreshPhish, a large-scale,...",2025-07-14,2025-07-14,cs.CR,"cs.CR,cs.AI,cs.LG",Thomas Dalton; Hemanth Gowda; Girish Rao; Sachin Pargi; Alireza Hadj Khodabakhshi; Joseph Rombs; Stephan Jou; Manish Marwah,,,http://arxiv.org/pdf/2507.10854v1
2507.10822v1,"Past, Present and Future: Exploring Adaptive AI in Software Development
  Bots","Conversational agents, such as chatbots and virtual assistants, have become
essential in software development, boosting productivity, collaboration, and
automating various tasks. This paper examines the role of adaptive AI-powered
conversational agents in software development, highlighting their ability to
offer dynamic, context-aware assistance to developers. Unlike traditional
rule-based systems, adaptive AI agents use machine learning and natural
language processing to learn from interactions...",2025-07-14,2025-07-14,cs.SE,"cs.SE,cs.AI",Omar Elsisi; Glaucia Melo,,,http://arxiv.org/pdf/2507.10822v1
2507.12485v1,Quantum Transfer Learning to Boost Dementia Detection,"Dementia is a devastating condition with profound implications for
individuals, families, and healthcare systems. Early and accurate detection of
dementia is critical for timely intervention and improved patient outcomes.
While classical machine learning and deep learning approaches have been
explored extensively for dementia prediction, these solutions often struggle
with high-dimensional biomedical data and large-scale datasets, quickly
reaching computational and performance limitations. To ad...",2025-07-14,2025-07-14,quant-ph,"quant-ph,cs.AI,cs.LG",Sounak Bhowmik; Talita Perciano; Himanshu Thapliyal,,,http://arxiv.org/pdf/2507.12485v1
2507.10761v1,Detecting AI Assistance in Abstract Complex Tasks,"Detecting assistance from artificial intelligence is increasingly important
as they become ubiquitous across complex tasks such as text generation, medical
diagnosis, and autonomous driving. Aid detection is challenging for humans,
especially when looking at abstract task data. Artificial neural networks excel
at classification thanks to their ability to quickly learn from and process
large amounts of data -- assuming appropriate preprocessing. We posit detecting
help from AI as a classification...",2025-07-14,2025-07-14,cs.AI,"cs.AI,cs.HC",Tyler King; Nikolos Gurney; John H. Miller; Volkan Ustun,,,http://arxiv.org/pdf/2507.10761v1
2507.10678v2,"A Group Theoretic Analysis of the Symmetries Underlying Base Addition
  and Their Learnability by Neural Networks","A major challenge in the use of neural networks both for modeling human
cognitive function and for artificial intelligence is the design of systems
with the capacity to efficiently learn functions that support radical
generalization. At the roots of this is the capacity to discover and implement
symmetry functions. In this paper, we investigate a paradigmatic example of
radical generalization through the use of symmetry: base addition. We present a
group theoretic analysis of base addition, a fu...",2025-07-14,2025-07-16,cs.LG,"cs.LG,cs.AI,cs.NE,q-bio.NC",Cutter Dawes; Simon Segert; Kamesh Krishnamurthy; Jonathan D. Cohen,,,http://arxiv.org/pdf/2507.10678v2
2507.10502v2,"Benchmarking and Evaluation of AI Models in Biology: Outcomes and
  Recommendations from the CZI Virtual Cells Workshop","Artificial intelligence holds immense promise for transforming biology, yet a
lack of standardized, cross domain, benchmarks undermines our ability to build
robust, trustworthy models. Here, we present insights from a recent workshop
that convened machine learning and computational biology experts across
imaging, transcriptomics, proteomics, and genomics to tackle this gap. We
identify major technical and systemic bottlenecks such as data heterogeneity
and noise, reproducibility challenges, bias...",2025-07-14,2025-07-15,cs.LG,"cs.LG,cs.AI",Elizabeth Fahsbender; Alma Andersson; Jeremy Ash; Polina Binder; Daniel Burkhardt; Benjamin Chang; Georg K. Gerber; Anthony Gitter; Patrick Godau; Ankit Gupta; Genevieve Haliburton; Siyu He; Trey Ideker; Ivana Jelic; Aly Khan; Yang-Joon Kim; Aditi Krishnapriyan; Jon M. Laurent; Tianyu Liu; Emma Lundberg; Shalin B. Mehta; Rob Moccia; Angela Oliveira Pisco; Katherine S. Pollard; Suresh Ramani; Julio Saez-Rodriguez; Yasin Senbabaoglu; Elana Simon; Srinivasan Sivanandan; Gustavo Stolovitzky; Marc Valer; Bo Wang; Xikun Zhang; James Zou; Katrina Kalantar,,,http://arxiv.org/pdf/2507.10502v2
2507.10494v1,"Split Happens: Combating Advanced Threats with Split Learning and
  Function Secret Sharing","Split Learning (SL) -- splits a model into two distinct parts to help protect
client data while enhancing Machine Learning (ML) processes. Though promising,
SL has proven vulnerable to different attacks, thus raising concerns about how
effective it may be in terms of data privacy. Recent works have shown promising
results for securing SL through the use of a novel paradigm, named Function
Secret Sharing (FSS), in which servers obtain shares of a function they compute
and operate on a public inpu...",2025-07-14,2025-07-14,cs.LG,"cs.LG,cs.CR",Tanveer Khan; Mindaugas Budzys; Antonis Michalas,,,http://arxiv.org/pdf/2507.10494v1
2507.10452v2,Some remarks on gradient dominance and LQR policy optimization,"Solutions of optimization problems, including policy optimization in
reinforcement learning, typically rely upon some variant of gradient descent.
There has been much recent work in the machine learning, control, and
optimization communities applying the Polyak-{\L}ojasiewicz Inequality (PLI) to
such problems in order to establish an exponential rate of convergence (a.k.a.
``linear convergence'' in the local-iteration language of numerical analysis)
of loss functions to their minima under the gr...",2025-07-14,2025-07-16,cs.LG,cs.LG,Eduardo D. Sontag,,,http://arxiv.org/pdf/2507.10452v2
2507.10430v2,"Efficient Federated Learning with Heterogeneous Data and Adaptive
  Dropout","Federated Learning (FL) is a promising distributed machine learning approach
that enables collaborative training of a global model using multiple edge
devices. The data distributed among the edge devices is highly heterogeneous.
Thus, FL faces the challenge of data distribution and heterogeneity, where
non-Independent and Identically Distributed (non-IID) data across edge devices
may yield in significant accuracy drop. Furthermore, the limited computation
and communication capabilities of edge d...",2025-07-14,2025-07-15,cs.DC,"cs.DC,cs.AI,cs.LG",Ji Liu; Beichen Ma; Qiaolin Yu; Ruoming Jin; Jingbo Zhou; Yang Zhou; Huaiyu Dai; Haixun Wang; Dejing Dou; Patrick Valduriez,,,http://arxiv.org/pdf/2507.10430v2
2507.10425v1,"Non-exchangeable Conformal Prediction with Optimal Transport: Tackling
  Distribution Shifts with Unlabeled Data","Conformal prediction is a distribution-free uncertainty quantification method
that has gained popularity in the machine learning community due to its
finite-sample guarantees and ease of use. Its most common variant, dubbed split
conformal prediction, is also computationally efficient as it boils down to
collecting statistics of the model predictions on some calibration data not yet
seen by the model. Nonetheless, these guarantees only hold if the calibration
and test data are exchangeable, a co...",2025-07-14,2025-07-14,cs.LG,"cs.LG,stat.ML",Alvaro H. C. Correia; Christos Louizos,,,http://arxiv.org/pdf/2507.10425v1
2507.10421v1,"SentiDrop: A Multi Modal Machine Learning model for Predicting Dropout
  in Distance Learning","School dropout is a serious problem in distance learning, where early
detection is crucial for effective intervention and student perseverance.
Predicting student dropout using available educational data is a widely
researched topic in learning analytics. Our partner's distance learning
platform highlights the importance of integrating diverse data sources,
including socio-demographic data, behavioral data, and sentiment analysis, to
accurately predict dropout risks. In this paper, we introduce ...",2025-07-14,2025-07-14,cs.AI,"cs.AI,cs.ET,cs.IR,cs.LG",Meriem Zerkouk; Miloud Mihoubi; Belkacem Chikhaoui,,,http://arxiv.org/pdf/2507.10421v1
2507.10400v1,"Anticipating the Selectivity of Cyclization Reaction Pathways with
  Neural Network Potentials","Reaction mechanism search tools have demonstrated the ability to provide
insights into likely products and rate-limiting steps of reacting systems.
However, reactions involving several concerted bond changes - as can be found
in many key steps of natural product synthesis - can complicate the search
process. To mitigate these complications, we present a mechanism search
strategy particularly suited to help expedite exploration of an exemplary
family of such complex reactions, cyclizations. We pr...",2025-07-14,2025-07-14,cs.LG,"cs.LG,q-bio.QM",Nicholas Casetti; Dylan Anstine; Olexandr Isayev; Connor W. Coley,,,http://arxiv.org/pdf/2507.10400v1
2507.10397v1,Instance space analysis of the capacitated vehicle routing problem,"This paper seeks to advance CVRP research by addressing the challenge of
understanding the nuanced relationships between instance characteristics and
metaheuristic (MH) performance. We present Instance Space Analysis (ISA) as a
valuable tool that allows for a new perspective on the field. By combining the
ISA methodology with a dataset from the DIMACS 12th Implementation Challenge on
Vehicle Routing, our research enabled the identification of 23 relevant
instance characteristics. Our use of the ...",2025-07-14,2025-07-14,cs.AI,cs.AI,Alessandra M. M. M. Gouvêa; Nuno Paulos; Eduardo Uchoa e Mariá C. V. Nascimento,,,http://arxiv.org/pdf/2507.10397v1
2507.10368v1,"Enhanced DeepONet for 1-D consolidation operator learning: an
  architectural investigation","Deep Operator Networks (DeepONets) have emerged as a powerful surrogate
modeling framework for learning solution operators in PDE-governed systems.
While their use is expanding across engineering disciplines, applications in
geotechnical engineering remain limited. This study systematically evaluates
several DeepONet architectures for the one-dimensional consolidation problem.
We initially consider three architectures: a standard DeepONet with the
coefficient of consolidation embedded in the bra...",2025-07-14,2025-07-14,cs.LG,"cs.LG,physics.geo-ph",Yongjin Choi; Chenying Liu; Jorge Macedo,,,http://arxiv.org/pdf/2507.10368v1
2507.10640v1,"SENSOR: An ML-Enhanced Online Annotation Tool to Uncover Privacy
  Concerns from User Reviews in Social-Media Applications","The widespread use of social media applications has raised significant
privacy concerns, often highlighted in user reviews. These reviews also provide
developers with valuable insights into improving apps by addressing issues and
introducing better features. However, the sheer volume and nuanced nature of
reviews make manual identification and prioritization of privacy-related
concerns challenging for developers. Previous studies have developed software
utilities to automatically classify user r...",2025-07-14,2025-07-14,cs.SE,"cs.SE,cs.LG,cs.SI,D.2.2",Labiba Farah; Mohammad Ridwan Kabir; Shohel Ahmed; MD Mohaymen Ul Anam; Md. Sakibul Islam,,,http://arxiv.org/pdf/2507.10640v1
2507.10334v1,"MoCap-Impute: A Comprehensive Benchmark and Comparative Analysis of
  Imputation Methods for IMU-based Motion Capture Data","Motion capture (MoCap) data from wearable Inertial Measurement Units (IMUs)
is vital for applications in sports science, but its utility is often
compromised by missing data. Despite numerous imputation techniques, a
systematic performance evaluation for IMU-derived MoCap time-series data is
lacking. We address this gap by conducting a comprehensive comparative analysis
of statistical, machine learning, and deep learning imputation methods. Our
evaluation considers three distinct contexts: univa...",2025-07-14,2025-07-14,cs.LG,cs.LG,Mahmoud Bekhit; Ahmad Salah; Ahmed Salim Alrawahi; Tarek Attia; Ahmed Ali; Esraa Eldesokey; Ahmed Fathalla,,,http://arxiv.org/pdf/2507.10334v1
2507.10267v1,DNS Tunneling: Threat Landscape and Improved Detection Solutions,"Detecting Domain Name System (DNS) tunneling is a significant challenge in
security due to its capacity to hide harmful actions within DNS traffic that
appears to be normal and legitimate. Traditional detection methods are based on
rule-based approaches or signature matching methods that are often insufficient
to accurately identify such covert communication channels. This research is
about effectively detecting DNS tunneling. We propose a novel approach to
detect DNS tunneling with machine lear...",2025-07-14,2025-07-14,cs.CR,"cs.CR,cs.LG,cs.NI",Novruz Amirov; Baran Isik; Bilal Ihsan Tuncer; Serif Bahtiyar,,,http://arxiv.org/pdf/2507.10267v1
2507.10223v1,"ProGait: A Multi-Purpose Video Dataset and Benchmark for Transfemoral
  Prosthesis Users","Prosthetic legs play a pivotal role in clinical rehabilitation, allowing
individuals with lower-limb amputations the ability to regain mobility and
improve their quality of life. Gait analysis is fundamental for optimizing
prosthesis design and alignment, directly impacting the mobility and life
quality of individuals with lower-limb amputations. Vision-based machine
learning (ML) methods offer a scalable and non-invasive solution to gait
analysis, but face challenges in correctly detecting and ...",2025-07-14,2025-07-14,cs.CV,"cs.CV,cs.AI",Xiangyu Yin; Boyuan Yang; Weichen Liu; Qiyao Xue; Abrar Alamri; Goeran Fiedler; Wei Gao,,,http://arxiv.org/pdf/2507.10223v1
2507.10635v1,Formal Verification of Variational Quantum Circuits,"Variational quantum circuits (VQCs) are a central component of many quantum
machine learning algorithms, offering a hybrid quantum-classical framework
that, under certain aspects, can be considered similar to classical deep neural
networks. A shared aspect is, for instance, their vulnerability to adversarial
inputs, small perturbations that can lead to incorrect predictions. While
formal verification techniques have been extensively developed for classical
models, no comparable framework exists ...",2025-07-14,2025-07-14,quant-ph,"quant-ph,cs.LG,cs.PL",Nicola Assolini; Luca Marzari; Isabella Mastroeni; Alessandra di Pierro,,,http://arxiv.org/pdf/2507.10635v1
2507.10158v2,MTF-Grasp: A Multi-tier Federated Learning Approach for Robotic Grasping,"Federated Learning (FL) is a promising machine learning paradigm that enables
participating devices to train privacy-preserved and collaborative models. FL
has proven its benefits for robotic manipulation tasks. However, grasping tasks
lack exploration in such settings where robots train a global model without
moving data and ensuring data privacy. The main challenge is that each robot
learns from data that is nonindependent and identically distributed (non-IID)
and of low quantity. This exhibit...",2025-07-14,2025-07-16,cs.LG,"cs.LG,cs.RO",Obaidullah Zaland; Erik Elmroth; Monowar Bhuyan,,,http://arxiv.org/pdf/2507.10158v2
2507.10154v1,"Simulating Biases for Interpretable Fairness in Offline and Online
  Classifiers","Predictive models often reinforce biases which were originally embedded in
their training data, through skewed decisions. In such cases, mitigation
methods are critical to ensure that, regardless of the prevailing disparities,
model outcomes are adjusted to be fair. To assess this, datasets could be
systematically generated with specific biases, to train machine learning
classifiers. Then, predictive outcomes could aid in the understanding of this
bias embedding process. Hence, an agent-based mo...",2025-07-14,2025-07-14,stat.ML,"stat.ML,cs.LG",Ricardo Inácio; Zafeiris Kokkinogenis; Vitor Cerqueira; Carlos Soares,,,http://arxiv.org/pdf/2507.10154v1
2507.10056v1,"Lightweight Model for Poultry Disease Detection from Fecal Images Using
  Multi-Color Space Feature Optimization and Machine Learning","Poultry farming is a vital component of the global food supply chain, yet it
remains highly vulnerable to infectious diseases such as coccidiosis,
salmonellosis, and Newcastle disease. This study proposes a lightweight machine
learning-based approach to detect these diseases by analyzing poultry fecal
images. We utilize multi-color space feature extraction (RGB, HSV, LAB) and
explore a wide range of color, texture, and shape-based descriptors, including
color histograms, local binary patterns (L...",2025-07-14,2025-07-14,cs.CV,"cs.CV,cs.AI,cs.LG",A. K. M. Shoriful Islam; Md. Rakib Hassan; Macbah Uddin; Md. Shahidur Rahman,,,http://arxiv.org/pdf/2507.10056v1
2507.10048v1,On the Efficiency of Training Robust Decision Trees,"As machine learning gets adopted into the industry quickly, trustworthiness
is increasingly in focus. Yet, efficiency and sustainability of robust training
pipelines still have to be established. In this work, we consider a simple
pipeline for training adversarially robust decision trees and investigate the
efficiency of each step. Our pipeline consists of three stages. Firstly, we
choose the perturbation size automatically for each dataset. For that, we
introduce a simple algorithm, instead of ...",2025-07-14,2025-07-14,cs.LG,cs.LG,Benedict Gerlach; Marie Anastacio; Holger H. Hoos,,,http://arxiv.org/pdf/2507.10048v1
2507.10005v1,"Effects of structural properties of neural networks on machine learning
  performance","In recent years, graph-based machine learning techniques, such as
reinforcement learning and graph neural networks, have garnered significant
attention. While some recent studies have started to explore the relationship
between the graph structure of neural networks and their predictive
performance, they often limit themselves to a narrow range of model networks,
particularly lacking mesoscale structures such as communities. Our work
advances this area by conducting a more comprehensive investig...",2025-07-14,2025-07-14,cs.LG,"cs.LG,cond-mat.stat-mech,cs.NE,physics.comp-ph",Yash Arya; Sang Hoon Lee,,,http://arxiv.org/pdf/2507.10005v1
2507.09968v1,Compliance Minimization via Physics-Informed Gaussian Processes,"Machine learning (ML) techniques have recently gained significant attention
for solving compliance minimization (CM) problems. However, these methods
typically provide poor feature boundaries, are very expensive, and lack a
systematic mechanism to control the design complexity. Herein, we address these
limitations by proposing a mesh-free and simultaneous framework based on
physics-informed Gaussian processes (GPs). In our approach, we parameterize the
design and state variables with GP priors w...",2025-07-14,2025-07-14,cs.LG,cs.LG,Xiangyu Sun; Amin Yousefpour; Shirin Hosseinmardi; Ramin Bostanabad,,,http://arxiv.org/pdf/2507.09968v1
2507.09898v1,"Advanced U-Net Architectures with CNN Backbones for Automated Lung
  Cancer Detection and Segmentation in Chest CT Images","This study investigates the effectiveness of U-Net architectures integrated
with various convolutional neural network (CNN) backbones for automated lung
cancer detection and segmentation in chest CT images, addressing the critical
need for accurate diagnostic tools in clinical settings. A balanced dataset of
832 chest CT images (416 cancerous and 416 non-cancerous) was preprocessed
using Contrast Limited Adaptive Histogram Equalization (CLAHE) and resized to
128x128 pixels. U-Net models were dev...",2025-07-14,2025-07-14,eess.IV,"eess.IV,cs.AI,cs.CV,cs.LG",Alireza Golkarieha; Kiana Kiashemshakib; Sajjad Rezvani Boroujenic; Nasibeh Asadi Isakand,,,http://arxiv.org/pdf/2507.09898v1
2507.09860v1,"Secure and Efficient UAV-Based Face Detection via Homomorphic Encryption
  and Edge Computing","This paper aims to propose a novel machine learning (ML) approach
incorporating Homomorphic Encryption (HE) to address privacy limitations in
Unmanned Aerial Vehicles (UAV)-based face detection. Due to challenges related
to distance, altitude, and face orientation, high-resolution imagery and
sophisticated neural networks enable accurate face recognition in dynamic
environments. However, privacy concerns arise from the extensive surveillance
capabilities of UAVs. To resolve this issue, we propos...",2025-07-14,2025-07-14,cs.CR,"cs.CR,cs.AI",Nguyen Van Duc; Bui Duc Manh; Quang-Trung Luu; Dinh Thai Hoang; Van-Linh Nguyen; Diep N. Nguyen,,,http://arxiv.org/pdf/2507.09860v1
